Steps    Q        Qc       Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
144      0.85     0.95     10.20    162.08   -412.66  -87.58   -268.74  0.00     0.00     0.00     -20.78   -0.00    0.00     1.21     -626.46 
145      0.85     0.95     10.19    159.22   -415.72  -87.04   -268.93  0.00     0.00     0.00     -20.94   -0.00    0.00     1.21     -632.20 
146      0.85     0.94     10.19    155.90   -418.18  -86.79   -269.20  0.00     0.00     0.00     -21.10   -0.00    0.00     1.21     -638.17 
147      0.85     0.94     10.19    149.63   -417.96  -87.06   -269.39  0.00     0.00     0.00     -21.19   -0.00    0.00     1.20     -644.77 
148      0.85     0.94     10.19    142.45   -415.75  -88.07   -269.47  0.00     0.00     0.00     -21.19   -0.00    0.00     1.18     -650.85 
149      0.85     0.94     10.19    137.39   -414.33  -89.34   -269.47  0.00     0.00     0.00     -21.18   -0.00    0.00     1.16     -655.77 
150      0.85     0.94     10.18    137.78   -414.28  -89.50   -269.41  0.00     0.00     0.00     -21.21   -0.00    0.00     1.14     -655.49 
151      0.85     0.94     10.19    141.81   -412.15  -89.78   -269.30  0.00     0.00     0.00     -21.34   -0.00    0.00     1.13     -649.64 
152      0.84     0.94     10.19    143.40   -409.67  -90.24   -269.12  0.00     0.00     0.00     -21.52   -0.00    0.00     1.12     -646.02 
153      0.84     0.94     10.20    144.89   -411.30  -90.65   -268.89  0.00     0.00     0.00     -21.68   -0.00    0.00     1.13     -646.49 
154      0.84     0.94     10.20    150.11   -415.45  -90.38   -268.69  0.00     0.00     0.00     -21.75   -0.00    0.00     1.14     -645.02 
155      0.84     0.94     10.20    152.99   -418.63  -89.59   -268.55  0.00     0.00     0.00     -21.71   0.00     0.00     1.14     -644.35 
156      0.84     0.94     10.20    151.47   -418.59  -88.62   -268.50  0.00     0.00     0.00     -21.48   0.00     0.00     1.13     -644.59 
157      0.84     0.94     10.20    151.66   -416.11  -88.11   -268.43  0.00     0.00     0.00     -21.14   0.00     0.00     1.12     -641.00 
158      0.84     0.94     10.20    155.73   -414.85  -88.41   -268.38  0.00     0.00     0.00     -20.74   0.00     0.00     1.11     -635.54 
159      0.84     0.94     10.20    155.35   -416.36  -89.49   -268.33  0.00     0.00     0.00     -20.38   0.00     0.00     1.12     -638.09 
160      0.84     0.94     10.20    149.89   -417.72  -89.98   -268.27  0.00     0.00     0.00     -20.12   0.00     0.00     1.14     -645.07 
161      0.84     0.94     10.20    150.95   -415.93  -90.31   -268.11  0.00     0.00     0.00     -19.92   0.00     0.00     1.17     -642.16 
162      0.84     0.94     10.20    155.47   -413.14  -90.64   -267.89  0.00     0.00     0.00     -19.80   0.00     0.00     1.19     -634.82 
163      0.84     0.94     10.20    153.58   -413.74  -90.81   -267.67  0.00     0.00     0.00     -19.78   0.00     0.00     1.20     -637.22 
164      0.84     0.94     10.20    149.66   -416.15  -90.64   -267.45  0.00     0.00     0.00     -19.84   0.00     0.00     1.20     -643.21 
165      0.84     0.94     10.20    151.70   -416.93  -90.28   -267.24  0.00     0.00     0.00     -19.96   0.00     0.00     1.22     -641.49 
166      0.84     0.94     10.20    155.62   -418.31  -90.05   -267.00  0.00     0.00     0.00     -20.10   0.00     0.00     1.25     -638.59 
167      0.84     0.94     10.20    153.63   -421.54  -89.94   -266.72  0.00     0.00     0.00     -20.23   0.00     0.00     1.29     -643.51 
168      0.84     0.94     10.20    153.37   -423.04  -90.03   -266.38  0.00     0.00     0.00     -20.28   0.00     0.00     1.32     -645.04 
169      0.84     0.94     10.20    155.17   -422.67  -90.16   -266.05  0.00     0.00     0.00     -20.18   0.00     0.00     1.35     -642.55 
170      0.84     0.94     10.19    152.64   -422.88  -89.96   -265.81  0.00     0.00     0.00     -19.97   0.00     0.00     1.36     -644.62 
